ID,gesture,keypoints
10,1,"[[0.0, 0.0, 0.0], [101.0, -40.0, 101.18108564505107], [150.0, -76.0, 132.0082077404389], [211.0, -94.0, 133.8411659457506], [257.0, -131.0, 133.27014158126596], [84.0, -204.0, 140.5334859780871], [170.0, -236.0, 164.09066143141163], [218.0, -203.0, 180.12563831337073], [250.0, -164.0, 184.63328936487446], [66.0, -221.0, 68.05455398477406], [114.0, -326.0, 84.2103391996367], [153.0, -387.0, 77.21411545001348], [185.0, -425.0, 63.249230958042915], [61.0, -217.0, -3.5204607100062475], [87.0, -329.0, 14.779635591345382], [116.0, -388.0, 15.532145777205557], [139.0, -433.0, 5.5700877043747], [76.0, -199.0, -70.36671063512554], [83.0, -291.0, -63.14552464145589], [99.0, -342.0, -59.03616451152849], [117.0, -384.0, -62.620904282169036], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07], [-893.0, -546.0, 9.341608802060364e-07]]"
11,1,"[[0.0, 0.0, 0.0], [90.0, -21.0, 87.63947529526409], [152.0, -67.0, 119.53171227559211], [210.0, -103.0, 116.84345165081679], [259.0, -147.0, 112.71801033662321], [86.0, -191.0, 209.45066759207197], [154.0, -226.0, 228.4515260055128], [208.0, -222.0, 228.3706762715287], [248.0, -202.0, 225.2168814845121], [69.0, -218.0, 136.81812420068186], [102.0, -294.0, 157.5931324491382], [140.0, -334.0, 138.95644632885842], [175.0, -353.0, 122.50992374377019], [52.0, -232.0, 55.33934443718172], [71.0, -316.0, 75.14444163981986], [100.0, -358.0, 71.49918501724986], [128.0, -386.0, 61.75732177732182], [39.0, -232.0, -26.5484739944872], [46.0, -311.0, -16.742380519772063], [66.0, -354.0, -12.699620255735363], [90.0, -388.0, -14.679452510986827], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06], [-826.0, -352.0, -5.409190475091918e-06]]"
12,1,"[[0.0, 0.0, 0.0], [108.0, -31.0, 69.04971088124307], [176.0, -91.0, 85.50050065725677], [239.0, -132.0, 74.72708571225573], [289.0, -173.0, 60.76657200900283], [115.0, -225.0, 116.64552655138436], [184.0, -278.0, 120.1792401341751], [236.0, -248.0, 121.54904028127007], [273.0, -218.0, 116.54630302238502], [95.0, -251.0, 48.11168589376845], [121.0, -363.0, 52.23556006089626], [166.0, -417.0, 31.453858278024512], [209.0, -456.0, 6.646726591857117], [70.0, -256.0, -25.45707843131457], [72.0, -379.0, -22.184990430888433], [97.0, -447.0, -44.581493619652775], [126.0, -504.0, -71.60014066941125], [48.0, -245.0, -96.88481969080875], [26.0, -345.0, -102.21905664205094], [27.0, -410.0, -115.37521196902989], [40.0, -469.0, -133.45095971872993], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06], [-475.0, -613.0, -3.3170610436172865e-06]]"
13,1,"[[0.0, 0.0, 0.0], [96.0, -26.0, 61.06108509209796], [157.0, -79.0, 81.32407867670506], [207.0, -127.0, 70.60633842546602], [241.0, -183.0, 60.948816828391564], [90.0, -210.0, 196.70445770568352], [154.0, -254.0, 219.71481325064656], [201.0, -240.0, 228.60834917141037], [236.0, -218.0, 229.50668973408563], [67.0, -242.0, 132.464251759596], [98.0, -326.0, 167.999626370964], [136.0, -370.0, 157.0321517212678], [175.0, -403.0, 139.28487793201353], [45.0, -253.0, 55.04219278930169], [53.0, -346.0, 87.78922041437224], [75.0, -400.0, 82.07701699058191], [101.0, -442.0, 64.3122019181086], [27.0, -244.0, -25.493310265914367], [12.0, -323.0, -6.492040320062227], [14.0, -372.0, -3.1257640075813633], [29.0, -414.0, -9.034805290188746], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06], [-618.0, -406.0, -8.362374952497476e-06]]"
14,1,"[[0.0, 0.0, 0.0], [122.0, -41.0, 32.365107644542256], [187.0, -104.0, 47.498496832826426], [235.0, -162.0, 30.121666272832368], [254.0, -230.0, 14.161110269878664], [98.0, -226.0, 233.21497428487177], [143.0, -291.0, 254.9999820978421], [192.0, -302.0, 253.9067500213068], [233.0, -285.0, 248.66999746027616], [50.0, -255.0, 175.4635753182635], [59.0, -350.0, 208.96375055014425], [89.0, -404.0, 176.87878812111623], [119.0, -438.0, 146.8200747994596], [5.0, -266.0, 96.26942812388913], [-2.0, -364.0, 125.8176207423399], [14.0, -425.0, 97.34931612548152], [30.0, -466.0, 63.59069312577522], [-37.0, -268.0, 9.204477753327915], [-74.0, -347.0, 28.431071476641538], [-88.0, -406.0, 18.84422370865382], [-94.0, -454.0, 1.1329860756007286], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05], [-327.0, -404.0, -1.7902157896612583e-05]]"
15,1,"[[0.0, 0.0, 0.0], [90.0, -33.0, 83.84270159424518], [140.0, -62.0, 99.97166559869841], [193.0, -78.0, 87.24218411069735], [236.0, -113.0, 70.19600325063503], [85.0, -191.0, 118.045247630806], [167.0, -207.0, 125.75093311780437], [207.0, -172.0, 132.67750413770455], [230.0, -134.0, 131.4981128397627], [67.0, -209.0, 42.427952839023604], [112.0, -308.0, 45.620563867375054], [149.0, -372.0, 31.724447340213842], [177.0, -415.0, 11.751305703405919], [59.0, -202.0, -35.1280948913209], [85.0, -312.0, -28.40052770829719], [115.0, -372.0, -33.08992373273786], [139.0, -421.0, -47.7825732976155], [65.0, -180.0, -110.11130597350191], [76.0, -264.0, -114.12585405918477], [97.0, -315.0, -114.8932631476294], [119.0, -360.0, -122.32249586229547], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07], [-766.0, -439.0, 6.432804156020211e-07]]"
16,1,"[[0.0, 0.0, 0.0], [84.0, -34.0, 113.09526433964801], [128.0, -69.0, 164.64064849910437], [175.0, -83.0, 190.62585064934007], [212.0, -104.0, 212.28700087064618], [72.0, -188.0, 157.5561920432963], [126.0, -220.0, 200.71729249594637], [165.0, -202.0, 227.74847597207065], [187.0, -180.0, 240.994398013038], [66.0, -197.0, 96.51800707927741], [103.0, -283.0, 133.22814566332949], [142.0, -327.0, 147.33806627808397], [173.0, -356.0, 151.64283532847483], [71.0, -194.0, 38.07334818660608], [98.0, -283.0, 67.6485709495344], [128.0, -335.0, 77.85246656908713], [149.0, -374.0, 78.38372534037909], [92.0, -184.0, -14.005601986962017], [115.0, -260.0, 0.18002360470564582], [132.0, -305.0, 6.831839697882966], [148.0, -345.0, 8.09937550956839], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07], [-822.0, -515.0, 5.515946543965811e-07]]"
17,1,"[[0.0, 0.0, 0.0], [85.0, -20.0, 70.39007533486146], [142.0, -62.0, 91.26095733697413], [196.0, -91.0, 84.34969471197296], [241.0, -126.0, 76.21100350815082], [85.0, -183.0, 147.22899843265247], [154.0, -212.0, 161.51656386382479], [195.0, -188.0, 171.2061509134814], [226.0, -159.0, 173.1867261445426], [70.0, -210.0, 82.24971192941153], [101.0, -294.0, 97.76313064189164], [142.0, -331.0, 88.41548817243272], [188.0, -358.0, 74.003616323376], [53.0, -220.0, 9.809094392315359], [71.0, -314.0, 18.9331411404834], [100.0, -364.0, 6.021037852604309], [132.0, -406.0, -11.156218201462067], [37.0, -215.0, -60.865208452835475], [33.0, -300.0, -61.64785332321495], [43.0, -357.0, -69.58532652468489], [63.0, -409.0, -81.81327385545741], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07], [-590.0, -445.0, 1.7675695573871053e-07]]"
18,1,"[[0.0, 0.0, 0.0], [102.0, -22.0, 19.97645519566416], [156.0, -72.0, 21.215514507999345], [199.0, -118.0, -2.804585817919957], [221.0, -168.0, -27.228477132544036], [78.0, -178.0, 154.06916430647672], [128.0, -234.0, 162.80917525338424], [177.0, -231.0, 165.31709185785255], [213.0, -215.0, 159.74750435723058], [49.0, -205.0, 97.95803329189744], [78.0, -295.0, 118.7948248528269], [118.0, -350.0, 89.37523984013845], [153.0, -393.0, 53.98207668145807], [15.0, -216.0, 25.43534831404004], [13.0, -311.0, 38.4262773084173], [27.0, -377.0, 3.7675172944848754], [41.0, -431.0, -37.78022366187677], [-18.0, -216.0, -52.464114292319124], [-58.0, -291.0, -50.22337686882308], [-76.0, -343.0, -65.60993705193499], [-88.0, -390.0, -89.68290814214745], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05], [-363.0, -386.0, -2.014891462920332e-05]]"
19,1,"[[0.0, 0.0, 0.0], [93.0, -32.0, -11.160292666527255], [147.0, -86.0, -23.30623457700355], [180.0, -142.0, -57.65387752159764], [180.0, -198.0, -85.61076778829808], [58.0, -176.0, 169.38923221170194], [98.0, -238.0, 168.13219893918006], [137.0, -248.0, 168.40716219993368], [170.0, -243.0, 164.62678215344442], [20.0, -206.0, 122.18861629930801], [36.0, -299.0, 144.6699562755564], [66.0, -352.0, 105.4831098699256], [94.0, -396.0, 62.16559125482094], [-20.0, -217.0, 50.52537895799692], [-32.0, -315.0, 64.36269274829807], [-23.0, -380.0, 16.864044326835355], [-10.0, -432.0, -36.00736417650485], [-63.0, -212.0, -30.00178477361188], [-115.0, -287.0, -21.794463762779905], [-146.0, -338.0, -40.10889705082029], [-167.0, -383.0, -68.82436577848591], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05], [-259.0, -426.0, -2.8529771086027722e-05]]"
20,2,"[[0.0, 0.0, 0.0], [25.0, -81.0, 115.46723935233683], [79.0, -130.0, 156.51459129158152], [132.0, -136.0, 177.34298082223316], [167.0, -117.0, 199.26015224137942], [144.0, -177.0, 81.05283943431749], [201.0, -137.0, 135.735768267821], [184.0, -104.0, 173.5001054329561], [155.0, -97.0, 188.2387139457155], [176.0, -141.0, 22.440634690321254], [226.0, -94.0, 84.97366802284986], [201.0, -68.0, 119.39688432058506], [173.0, -66.0, 124.7391080998004], [197.0, -91.0, -19.742688553557315], [234.0, -43.0, 54.729651497344115], [206.0, -24.0, 87.91108071209675], [178.0, -27.0, 85.99896172578585], [209.0, -34.0, -55.73984775862058], [230.0, 11.0, 18.19300545925048], [199.0, 23.0, 51.68626284843099], [173.0, 14.0, 59.284957003092835], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05], [-908.0, -493.0, -1.44002579176572e-05]]"
21,2,"[[0.0, 0.0, 0.0], [93.0, -43.0, 15.971357743049168], [147.0, -97.0, -21.708034992757376], [178.0, -137.0, -69.28598798115425], [168.0, -174.0, -105.89178378132115], [37.0, -257.0, -11.909029314750143], [154.0, -231.0, -62.500331106177924], [141.0, -179.0, -83.68688683891469], [104.0, -167.0, -104.7132482175059], [12.0, -247.0, -76.158380646322], [152.0, -209.0, -150.56500233702582], [130.0, -152.0, -156.47750923152813], [93.0, -155.0, -157.52697758727226], [-1.0, -219.0, -140.75496591507297], [133.0, -173.0, -203.4921626477227], [109.0, -119.0, -166.66981345854862], [70.0, -122.0, -137.2317500507974], [-1.0, -180.0, -209.5209894875223], [97.0, -137.0, -239.02864225695083], [81.0, -98.0, -211.29720189952684], [47.0, -102.0, -187.98029153281388], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08], [-466.0, -380.0, 9.799677513910865e-08]]"
22,2,"[[0.0, 0.0, 0.0], [-39.0, -91.0, 113.80961926527013], [-24.0, -159.0, 154.02735044602298], [17.0, -193.0, 178.58540875158585], [51.0, -191.0, 204.29563594802622], [9.0, -228.0, 52.21206530838126], [51.0, -228.0, 115.45218775046607], [49.0, -191.0, 158.9203368728432], [31.0, -167.0, 176.7498260047666], [65.0, -210.0, 2.319634691264291], [88.0, -197.0, 85.79653078198075], [78.0, -163.0, 132.2314289369789], [61.0, -143.0, 139.54785706797045], [113.0, -179.0, -27.411763523607636], [121.0, -158.0, 72.08190991180288], [110.0, -131.0, 110.40706885213686], [93.0, -116.0, 104.89323771582573], [151.0, -142.0, -50.70436405197379], [151.0, -123.0, 44.28726243031128], [137.0, -97.0, 82.89793589828108], [124.0, -84.0, 89.64153750194163], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06], [-355.0, -469.0, -9.688497080162506e-06]]"
23,2,"[[0.0, 0.0, 0.0], [13.0, -61.0, 115.83649075666824], [52.0, -106.0, 162.13634893810863], [94.0, -116.0, 185.7908339617345], [123.0, -105.0, 209.25116820429955], [82.0, -167.0, 108.37241066898841], [136.0, -151.0, 148.83674516440425], [141.0, -113.0, 171.3378339485522], [127.0, -90.0, 178.19184989039903], [112.0, -155.0, 47.80452931869471], [173.0, -122.0, 94.24521510479644], [163.0, -80.0, 110.61636723968837], [140.0, -60.0, 107.55685669276986], [136.0, -126.0, -1.2984211285740273], [191.0, -76.0, 57.668485845799715], [172.0, -41.0, 73.25606838169992], [146.0, -30.0, 62.51335141295302], [157.0, -87.0, -45.74883179570045], [195.0, -35.0, 12.096874401665772], [174.0, -8.0, 31.708984370784968], [148.0, -2.0, 31.48703650848983], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06], [-734.0, -560.0, -8.003314597715416e-06]]"
24,2,"[[0.0, 0.0, 0.0], [80.0, 27.0, 32.52940759745222], [153.0, 7.0, 32.70861997875956], [205.0, -19.0, 29.00305760520928], [232.0, -53.0, 47.72733734073617], [134.0, -158.0, 122.88296850695134], [217.0, -101.0, 148.21673970561056], [189.0, -61.0, 180.63703903947402], [152.0, -58.0, 179.04747159228685], [133.0, -171.0, 56.03486184911672], [224.0, -96.0, 28.22302035206917], [184.0, -50.0, 35.91993287015853], [150.0, -57.0, 46.521213688996255], [133.0, -167.0, -6.840987458086488], [217.0, -84.0, -24.25880557311727], [175.0, -42.0, 20.7170988985482], [141.0, -54.0, 51.67480726685247], [132.0, -148.0, -74.362960960526], [197.0, -83.0, -59.1593232502632], [165.0, -53.0, -24.267812069300412], [133.0, -65.0, 3.7872777301891745], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05], [-789.0, -348.0, 2.030152694487697e-05]]"
