ID,gesture,keypoints
88,2,"[[0.0, 0.0, 0.0], [88.0, -147.0, -113.44564420971209], [268.0, -222.0, -156.3239363819478], [396.0, -144.0, -202.44709441213178], [425.0, -7.0, -234.56957397992855], [360.0, -105.0, 20.43042602007145], [454.0, -89.0, -39.19491233005229], [348.0, -104.0, -58.31128915774491], [287.0, -103.0, -69.84668035816955], [348.0, 0.0, 13.520100231045745], [450.0, 17.0, -88.53256438920647], [307.0, -25.0, -145.22955988178163], [256.0, -29.0, -154.75699927870897], [314.0, 87.0, -17.88375595195791], [406.0, 107.0, -123.95513668928554], [282.0, 55.0, -161.95815336962315], [226.0, 47.0, -157.8601474275336], [259.0, 173.0, -63.769487292943154], [334.0, 173.0, -125.81111127166743], [255.0, 124.0, -145.56671998238977], [208.0, 112.0, -145.02202123702813], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06], [-533.0, -306.0, -1.4359281976794591e-06]]"
89,2,"[[0.0, 0.0, 0.0], [39.0, -120.0, -158.2138709289961], [204.0, -167.0, -207.16761163151457], [309.0, -71.0, -238.66715975241107], [332.0, 41.0, -254.99999826312825], [299.0, -76.0, -60.93433258276056], [362.0, -61.0, -136.80976118509346], [261.0, -78.0, -162.70544476065146], [225.0, -70.0, -176.37371390315556], [277.0, 21.0, -34.495424123346794], [341.0, 28.0, -145.42816060968357], [204.0, -20.0, -189.49754740797653], [195.0, -14.0, -189.97533393021314], [240.0, 89.0, -34.90211921668947], [294.0, 103.0, -156.9848981393261], [175.0, 38.0, -189.8779777915081], [160.0, 39.0, -177.43992678546775], [196.0, 161.0, -50.59070696765016], [228.0, 155.0, -129.93674988499572], [149.0, 103.0, -154.6623148378801], [136.0, 101.0, -152.61494164687747], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06], [-435.0, -393.0, 1.7368717522003863e-06]]"
90,2,"[[0.0, 0.0, 0.0], [45.0, -128.0, -151.70747619871864], [210.0, -206.0, -198.30846964166392], [336.0, -145.0, -235.12797671913677], [381.0, -29.0, -254.99998965799244], [314.0, -100.0, -27.852681205525755], [387.0, -123.0, -101.24075517489482], [281.0, -124.0, -118.84104599993387], [238.0, -95.0, -126.72556340027967], [309.0, -2.0, -14.49076435835127], [391.0, -27.0, -134.0079551543773], [243.0, -52.0, -178.02265456214786], [218.0, -23.0, -172.9040347601846], [286.0, 76.0, -30.065574364324874], [361.0, 58.0, -163.15689679274334], [228.0, 16.0, -190.2618566874201], [190.0, 45.0, -169.1172635325749], [248.0, 161.0, -62.00020378280303], [296.0, 121.0, -145.37256068384664], [210.0, 81.0, -164.8926285733], [182.0, 103.0, -156.355450735632], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05], [-407.0, -287.0, 1.0342007556118915e-05]]"
91,2,"[[0.0, 0.0, 0.0], [68.0, -129.0, -129.24320584119334], [235.0, -202.0, -165.54871831325175], [363.0, -149.0, -201.21241344664838], [404.0, -36.0, -215.94495731966853], [323.0, -84.0, 39.05504268033147], [414.0, -118.0, -19.005388042997737], [300.0, -127.0, -29.07447185263524], [253.0, -96.0, -35.09747267890967], [320.0, 5.0, 36.49411825168926], [418.0, -27.0, -78.291057372213], [267.0, -53.0, -131.34842953741355], [242.0, -20.0, -129.1998445655002], [304.0, 80.0, 4.336681888895924], [401.0, 53.0, -121.28565579155011], [264.0, 16.0, -155.17377714371594], [223.0, 53.0, -138.49655198214515], [274.0, 163.0, -43.24808609299234], [349.0, 122.0, -116.46780558680626], [258.0, 82.0, -135.40405926745194], [220.0, 106.0, -128.04676343794472], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06], [-385.0, -213.0, 8.450441811191922e-06]]"
92,2,"[[0.0, 0.0, 0.0], [44.0, -105.0, -160.88517518742987], [181.0, -146.0, -204.63535659437352], [266.0, -77.0, -240.4918256609124], [268.0, 19.0, -254.99999311783574], [243.0, -72.0, -12.387337640392587], [309.0, -60.0, -84.47226330105423], [233.0, -66.0, -94.90876151680638], [193.0, -62.0, -98.3145465298283], [232.0, 4.0, -2.112986637191341], [303.0, 15.0, -122.6063288439039], [203.0, -14.0, -169.7944077659035], [174.0, -14.0, -164.02186817890285], [210.0, 66.0, -23.088006794692177], [269.0, 75.0, -152.97111725371587], [178.0, 34.0, -180.4742973741636], [139.0, 32.0, -157.12324782559483], [178.0, 128.0, -63.658160454361365], [228.0, 119.0, -135.93506591724102], [168.0, 84.0, -151.00015709026394], [135.0, 82.0, -139.63130405355105], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06], [-435.0, -344.0, 6.88216425714927e-06]]"
93,2,"[[0.0, 0.0, 0.0], [69.0, -98.0, -68.31899420717949], [192.0, -143.0, -93.65819098284807], [290.0, -112.0, -135.17273904980857], [324.0, -35.0, -163.65522724288755], [260.0, -42.0, 91.34477275711245], [334.0, -25.0, 52.298107658580136], [264.0, -52.0, 54.13918608921918], [208.0, -56.0, 59.63579682311456], [246.0, 19.0, 61.93694024474692], [325.0, 32.0, -51.45683555698693], [229.0, -10.0, -105.82467086495657], [172.0, -10.0, -98.72477065816008], [219.0, 79.0, 13.087505313027492], [301.0, 87.0, -105.83134868569815], [209.0, 41.0, -130.3265166183506], [146.0, 38.0, -103.78861849771417], [179.0, 142.0, -46.912632745432234], [256.0, 135.0, -107.93477549435111], [196.0, 94.0, -109.30703513489152], [142.0, 88.0, -88.10943145564526], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05], [-448.0, -265.0, 1.193855820247336e-05]]"
94,0,"[[0.0, 0.0, 0.0], [-11.0, 102.0, 47.384349847279935], [17.0, 160.0, 85.1825224530074], [43.0, 200.0, 108.38548721427786], [69.0, 236.0, 132.28916526065984], [95.0, 98.0, 154.60198249503605], [131.0, 132.0, 204.41433121414215], [151.0, 165.0, 233.65671767307688], [160.0, 187.0, 252.8619797544736], [131.0, 67.0, 137.2331684499222], [174.0, 110.0, 201.54904463561013], [190.0, 143.0, 233.92180999409482], [203.0, 174.0, 254.99998957549406], [165.0, 42.0, 113.89869237593915], [216.0, 82.0, 170.40944673254342], [238.0, 111.0, 203.80138729592377], [255.0, 140.0, 220.92058177879545], [199.0, 22.0, 88.19811888973884], [247.0, 53.0, 130.04876973973302], [273.0, 73.0, 157.39337380402742], [298.0, 93.0, 175.3180795378147], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05], [-379.0, -135.0, -1.0424505934560926e-05]]"
95,0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
96,0,"[[0.0, 0.0, 0.0], [-56.0, -33.0, -138.7463278296421], [-130.0, -24.0, -193.3216674238563], [-193.0, 15.0, -224.09196182254703], [-254.0, 56.0, -254.4418624540245], [-205.0, -36.0, -118.87158474872373], [-272.0, -8.0, -176.66475898918813], [-298.0, 39.0, -221.18454693265463], [-294.0, 83.0, -250.17448610797055], [-185.0, 25.0, -70.77475089997296], [-257.0, 62.0, -144.62905745461086], [-279.0, 109.0, -213.30617987474656], [-286.0, 142.0, -255.0], [-155.0, 81.0, -34.559768361727606], [-204.0, 128.0, -115.68513178197611], [-225.0, 172.0, -191.87424245403713], [-233.0, 204.0, -232.83722859163112], [-114.0, 131.0, -6.520639333903603], [-152.0, 176.0, -79.99589981186293], [-181.0, 204.0, -140.35829430193309], [-202.0, 222.0, -177.23824460143487], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06], [-1334.0, -212.0, -3.146525614283746e-06]]"
97,0,"[[0.0, 0.0, 0.0], [133.0, -48.0, -49.207455214965385], [273.0, -41.0, -43.325721943429855], [371.0, 8.0, -37.05348033424996], [432.0, 63.0, -26.404475419205458], [299.0, -5.0, 115.62897905870366], [394.0, 33.0, 156.67052443596108], [405.0, 60.0, 170.126439290866], [402.0, 74.0, 175.292178179001], [263.0, 48.0, 143.80214611147454], [345.0, 83.0, 195.53233100295517], [352.0, 105.0, 193.24114224193764], [361.0, 118.0, 190.51679701823832], [226.0, 92.0, 158.2725585543621], [300.0, 126.0, 205.7925447850346], [328.0, 140.0, 197.62892006899273], [342.0, 144.0, 186.14385112571716], [181.0, 133.0, 162.53026654463065], [245.0, 153.0, 201.29550560142448], [282.0, 164.0, 202.58553036373382], [307.0, 170.0, 199.56801452939507], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06], [66.0, -348.0, -8.141932013927544e-06]]"
98,0,"[[0.0, 0.0, 0.0], [-52.0, -22.0, -127.99045923280686], [-130.0, -22.0, -162.6969044182322], [-197.0, 9.0, -176.1938787542269], [-260.0, 39.0, -186.87032276515052], [-211.0, -77.0, -54.39488061269037], [-297.0, -54.0, -93.10539185477414], [-345.0, -6.0, -131.650915635431], [-371.0, 40.0, -155.77174842570872], [-204.0, -26.0, -1.2986996129532429], [-267.0, 9.0, -61.97195655429222], [-247.0, 48.0, -122.99725086468769], [-226.0, 69.0, -150.0061938564367], [-195.0, 23.0, 38.13408994035112], [-241.0, 56.0, -29.289858297919153], [-210.0, 73.0, -96.80269588256647], [-179.0, 78.0, -124.42333164947158], [-184.0, 66.0, 68.12967723484948], [-227.0, 93.0, 12.602012528826691], [-252.0, 117.0, -40.946069008447864], [-273.0, 129.0, -69.42953298378998], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05], [-1339.0, -257.0, -1.1237543333209032e-05]]"
99,0,"[[0.0, 0.0, 0.0], [136.0, -53.0, -48.528755920027024], [251.0, -56.0, -23.810018386909675], [338.0, -20.0, 3.7991411296563626], [370.0, 22.0, 32.88701986399559], [286.0, -72.0, 108.91207705900007], [400.0, -44.0, 132.3017209518489], [456.0, -3.0, 133.54963403570298], [487.0, 37.0, 128.76507839292347], [263.0, -15.0, 125.31156770323292], [387.0, 23.0, 137.5881582140983], [462.0, 62.0, 93.63773121627872], [500.0, 94.0, 60.125928420912686], [227.0, 41.0, 125.42967660714538], [312.0, 84.0, 95.48039652368553], [271.0, 72.0, 20.617568978921895], [221.0, 52.0, -19.64022137191992], [196.0, 90.0, 121.03039133727589], [247.0, 119.0, 79.24654361299721], [219.0, 95.0, 22.780019789602164], [181.0, 75.0, -12.389994773363753], [1316.0, 21.0, -1.8778293011223468e-05], [1262.0, -12.0, -79.11467508823257], [1190.0, -20.0, -100.19806136810641], [1128.0, -1.0, -109.90670835906589], [1064.0, 23.0, -117.41184178590169], [1119.0, -62.0, -7.432072910602429], [1044.0, -55.0, -19.003071181887265], [999.0, -24.0, -35.95750330607969], [977.0, 9.0, -47.34697352101705], [1125.0, -9.0, 25.114031608276832], [1053.0, 1.0, 9.628059451838553], [1034.0, 28.0, -20.893201926022385], [1024.0, 46.0, -36.9441227265952], [1134.0, 40.0, 46.741911425150874], [1073.0, 50.0, 26.46117241584895], [1047.0, 61.0, -10.524368358093867], [1031.0, 67.0, -30.859762946136016], [1144.0, 86.0, 61.23565686062875], [1097.0, 99.0, 42.80630166403586], [1062.0, 112.0, 16.029823539621816], [1033.0, 117.0, -1.003711909056861]]"
100,0,"[[0.0, 0.0, 0.0], [146.0, -48.0, -36.035592990210525], [245.0, -45.0, -4.852579050296306], [322.0, -8.0, 25.750417025295135], [353.0, 32.0, 58.94925001116155], [248.0, -69.0, 156.60142870808232], [344.0, -53.0, 194.67893029632734], [373.0, -23.0, 204.54381881961552], [376.0, 4.0, 207.76401472441557], [215.0, -21.0, 173.3171608903263], [300.0, 5.0, 198.73640004400443], [296.0, 27.0, 167.1489117141976], [282.0, 38.0, 151.61008540782268], [183.0, 24.0, 173.2741826539214], [252.0, 57.0, 166.60025637647647], [232.0, 63.0, 100.14103936753078], [205.0, 57.0, 65.04090841052361], [157.0, 65.0, 169.3013654063218], [206.0, 97.0, 157.23445460583076], [196.0, 86.0, 111.45482661950776], [175.0, 76.0, 81.8248656796067], [1273.0, 12.0, -9.697078567683093e-06], [1193.0, -1.0, -47.23598527558444], [1115.0, 2.0, -45.968092059134605], [1057.0, 29.0, -34.74862696989488], [1021.0, 55.0, -20.14556850081484], [1084.0, -58.0, 15.04370837582011], [1006.0, -36.0, 17.142430461811628], [971.0, 12.0, 11.141452132428732], [954.0, 51.0, 7.15298996536287], [1105.0, -26.0, 43.51079876797695], [1050.0, 16.0, 39.5830434699658], [1067.0, 47.0, 17.801153653277623], [1088.0, 55.0, 7.798476842401044], [1123.0, 14.0, 66.02287036292115], [1071.0, 53.0, 54.07924225470053], [1082.0, 70.0, 20.196944736633313], [1095.0, 69.0, 2.8124469006268455], [1137.0, 47.0, 85.31526588003287], [1092.0, 88.0, 73.73207609944755], [1066.0, 117.0, 49.731691437856966], [1043.0, 131.0, 35.27294442401154]]"
101,0,"[[0.0, 0.0, 0.0], [-79.0, -19.0, -71.52970721977675], [-154.0, -7.0, -69.10859736874366], [-202.0, 31.0, -73.45252862215949], [-240.0, 66.0, -70.16808322043791], [-216.0, -3.0, 167.44850859835304], [-288.0, 22.0, 177.36604032606164], [-326.0, 50.0, 153.62453315037968], [-345.0, 79.0, 135.61099650635342], [-196.0, 37.0, 181.11532944475073], [-252.0, 52.0, 181.5474713778405], [-264.0, 62.0, 115.87714307876317], [-271.0, 73.0, 81.75249938992181], [-176.0, 73.0, 170.31558645992254], [-222.0, 89.0, 152.70946306350487], [-216.0, 78.0, 86.01075607693173], [-204.0, 70.0, 54.100211611665486], [-159.0, 112.0, 145.71306922058443], [-205.0, 137.0, 131.94511082907246], [-237.0, 158.0, 89.4471252444628], [-265.0, 173.0, 62.74838379307036], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05], [-1210.0, -39.0, -1.5351605185287553e-05]]"
102,1,"[[0.0, 0.0, 0.0], [-82.0, -122.0, -61.413865331229545], [-219.0, -190.0, -105.1291374784654], [-341.0, -198.0, -146.55887630728216], [-433.0, -213.0, -193.078959723435], [-361.0, -96.0, -95.67961270794956], [-523.0, -93.0, -151.5725778324143], [-625.0, -81.0, -187.58612340098387], [-709.0, -65.0, -214.31479377544974], [-358.0, -11.0, -107.38335142683516], [-530.0, -5.0, -163.68850432773507], [-635.0, 8.0, -205.90075031628663], [-726.0, 23.0, -237.48123880633023], [-326.0, 69.0, -123.75783517155696], [-485.0, 78.0, -183.00039704362115], [-592.0, 86.0, -226.39320834948057], [-678.0, 90.0, -255.0], [-268.0, 148.0, -145.55191446537881], [-390.0, 165.0, -197.21062991122704], [-472.0, 173.0, -228.79545559669214], [-543.0, 178.0, -251.69623295068774], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05], [-1352.0, -295.0, -1.186814859011065e-05]]"
